"FB_ID","Ingredient_ID","Weight"
57123000,8120,95.0
57123000,19335,4.0
57123000,2047,1.3
57123000,999291,0.1
57123000,999001,0.015
57123000,999431,0.012
57123000,999303,0.027
57123000,999301,0.032
57123000,999328,0.05
57123000,999401,0.023
57124200,20422,50.0
57124200,8120,10.0
57124200,19335,34.0
57124200,2047,1.1
57124200,999291,0.1
57124200,4582,3.0
57124200,19165,3.0
57124200,999001,0.015
57124200,999431,0.012
57124200,999303,0.009
57124200,999301,0.016
57124200,999328,0.05
57124200,999401,0.023
57125000,20481,35.0
57125000,20061,25.0
57125000,19335,30.0
57125000,2047,1.4
57125000,999291,0.4
57125000,4582,9.0
57125000,999001,0.015
57125000,999431,0.012
57125000,999303,0.009
57125000,999301,0.032
57125000,999328,0.05
57125000,999401,0.023
57126000,20061,57.0
57126000,19335,36.0
57126000,2047,1.4
57126000,4582,3.0
57126000,16122,1.0
57126000,19165,3.0
57126000,999001,0.015
57126000,999431,0.03
57126000,999303,0.009
57126000,999328,0.05
57132000,20422,85.0
57132000,19335,9.0
57132000,2047,1.8
57132000,999291,0.2
57132000,4582,1.0
57132000,16122,2.0
57132000,999001,0.015
57132000,999431,0.012
57132000,999303,0.027
57132000,999301,0.032
57132000,999328,0.05
57132000,999401,0.023
57134000,20422,90.0
57134000,19335,8.0
57134000,2047,1.8
57134000,999001,0.03
57134000,999431,0.03
57134000,999303,0.027
57134000,999328,0.05
57137000,20422,85.0
57137000,19335,11.0
57137000,2047,1.3
57137000,999291,0.4
57137000,4582,1.0
57137000,16122,2.0
57137000,999001,0.015
57137000,999431,0.012
57137000,999303,0.027
57137000,999301,0.032
57137000,999328,0.05
57137000,999401,0.023
57151000,20061,90.0
57151000,19335,10.0
57151000,2047,1.3
57151000,16122,1.0
57151000,999001,0.03
57151000,999431,0.059
57151000,999303,0.027
57151000,999328,0.05
57207000,20481,80.0
57207000,19335,15.0
57207000,2047,1.5
57207000,999291,1.8
57207000,4582,1.0
57207000,999001,0.03
57207000,999431,0.03
57207000,999303,0.027
57207000,999328,0.05
57207000,999401,0.023
57214000,20481,80.0
57214000,19335,20.0
57214000,999291,0.8
57214000,999431,0.03
57214000,999303,0.027
57216000,20061,60.0
57216000,19335,40.0
57216000,2047,0.9
57216000,16122,1.0
57216000,999001,0.015
57216000,999431,0.012
57216000,999303,0.009
57216000,999328,0.05
57221700,20422,56.0
57221700,20481,10.0
57221700,19335,31.0
57221700,2047,1.3
57221700,999291,0.3
57221700,99998210,2.0
57221700,999001,0.015
57221700,999431,0.012
57221700,999303,0.009
57221700,999328,0.05
57221700,999401,0.023
57223000,20061,62.0
57223000,19335,34.0
57223000,2047,1.4
57223000,4582,3.0
57223000,999001,0.03
57223000,999431,0.03
57223000,999328,0.05
57223000,999401,0.023
57227000,8120,65.0
57227000,19335,18.0
57227000,2047,0.4
57227000,4582,6.0
57227000,9298,5.0
57227000,12063,5.0
57237100,20481,25.0
57237100,8120,15.0
57237100,20422,35.0
57237100,19335,20.0
57237100,2047,1.1
57237100,999291,0.1
57237100,4582,4.0
57237100,999001,0.03
57237100,999431,0.059
57237100,999303,0.027
57237100,999328,0.05
57240100,20422,60.0
57240100,20481,11.0
57240100,19335,25.0
57240100,2047,1.7
57240100,999291,0.2
57240100,4582,2.0
57240100,999001,0.015
57240100,999431,0.012
57240100,999303,0.009
57240100,999301,0.032
57240100,999328,0.05
57240100,999401,0.023
57241000,8120,66.0
57241000,19335,32.0
57241000,2047,1.5
57241000,999291,0.1
57241000,4582,1.0
57241000,999001,0.015
57241000,999431,0.012
57241000,999303,0.009
57241000,999301,0.032
57241000,999328,0.05
57241000,999401,0.023
57301600,20481,30.0
57301600,20061,10.0
57301600,8120,25.0
57301600,20422,10.0
57301600,19335,20.0
57301600,2047,0.5
57301600,999291,1.1
57301600,4582,1.0
57301600,16122,4.0
57301600,999303,0.009
57304100,8120,80.0
57304100,19335,20.0
57304100,2047,1.0
57304100,999001,0.015
57304100,999431,0.03
57304100,999303,0.027
57304100,999301,0.032
57305150,8120,60.0
57305150,19335,27.0
57305150,2047,1.6
57305150,19116,10.0
57305150,999001,0.015
57305150,999431,0.012
57305150,999303,0.009
57305150,999301,0.032
57305150,999328,0.05
57305150,999401,0.023
57308400,8120,50.0
57308400,20061,5.0
57308400,20422,25.0
57308400,19335,20.0
57308400,2047,1.0
57308400,999291,0.5
57308400,999001,0.1
57308400,999431,0.059
57308400,999303,0.045
57308400,999301,0.032
57308400,999328,0.05
57308400,999401,0.023
57329000,20481,65.0
57329000,19335,20.0
57329000,2047,0.9
57329000,999291,1.0
57329000,9298,15.0
57329000,999001,0.015
57329000,999431,0.012
57329000,999303,0.009
57329000,999328,0.05
57336000,20061,90.0
57336000,19335,7.0
57336000,2047,2.1
57336000,999291,0.5
57336000,16122,1.0
57336000,4582,1.0
57336000,999001,0.015
57336000,999431,0.012
57336000,999303,0.027
57336000,999301,0.032
57336000,999328,0.05
57336000,999401,0.023
57344000,20481,36.0
57344000,20061,36.0
57344000,19335,13.0
57344000,2047,1.4
57344000,999291,0.2
57344000,16122,14.0
57344000,999001,0.015
57344000,999431,0.059
57344000,999303,0.027
57344000,999328,0.05
57344000,999401,0.023
57344010,20481,35.0
57344010,20061,35.0
57344010,19335,29.0
57344010,2047,1.6
57344010,999291,0.7
57344010,16122,1.0
57344010,999001,0.015
57344010,999431,0.03
57344010,999303,0.027
57344010,999328,0.05
57344010,999401,0.023
57347000,20422,35.0
57347000,20481,27.0
57347000,19335,37.0
57347000,2047,1.1
57347000,4582,1.0
57347000,999001,0.015
57347000,999431,0.012
57347000,999303,0.009
57347000,999328,0.05
57348000,20422,66.0
57348000,19335,31.0
57348000,2047,1.3
57348000,999001,0.015
57348000,999431,0.012
57348000,999303,0.009
57348000,999328,0.05
57401100,57123000,50.0
57401100,57241000,50.0
57411000,20481,88.0
57411000,19335,10.0
57411000,2047,1.5
57411000,999291,1.1
57411000,999001,0.015
57411000,999431,0.012
57411000,999303,0.027
57411000,999301,0.032
57411000,999328,0.05
57411000,999401,0.023
57412000,8084,100.0
57416000,20061,50.0
57416000,20481,40.0
57416000,43483,10.0
57416000,999291,0.7
57417000,20481,99.0
57417000,999291,1.0
57418000,20481,85.0
57418000,19335,14.0
57418000,2047,1.5
57418000,999291,0.8
57418000,999001,0.015
57418000,999431,0.012
57418000,999303,0.027
57418000,999328,0.05
57418000,999401,0.023
57420100,57420110,25.0
57420100,57420130,25.0
57420100,57420150,25.0
57420100,57420120,25.0
57420110,57123000,50.0
57420110,57134000,50.0
57420120,57221700,50.0
57420120,57223000,50.0
57420130,57124200,50.0
57420130,57126000,50.0
57420140,20422,45.0
57420140,8120,10.0
57420140,19335,30.0
57420140,2047,1.3
57420140,999291,0.2
57420140,4582,7.0
57420140,16122,2.0
57420140,16398,5.0
57420140,999001,0.015
57420140,999431,0.012
57420140,999303,0.009
57420140,999301,0.032
57420140,999328,0.05
57420140,999401,0.023
57420150,57241000,50.0
57420150,57237100,50.0
57420160,20481,26.0
57420160,20422,26.0
57420160,8120,26.0
57420160,19335,19.0
57420160,2047,1.3
57420160,999291,0.2
57420160,4582,1.0
57420160,999001,0.015
57420160,999431,0.012
57420160,999303,0.009
57420160,999301,0.016
57420160,999328,0.05
57601100,20077,100.0
57602100,8120,100.0
57602500,8120,80.0
57602500,19335,15.0
57602500,2047,0.6
57602500,999291,0.5
57602500,99998210,5.0
57602500,999303,0.009
57801000,3181,100.0
57804000,3189,100.0
57805000,3194,100.0
57805090,3194,95.0
57805090,9041,5.0
57806000,3996,95.0
57806000,9041,5.0
57806050,3996,100.0
57806100,3189,95.0
57806100,9041,5.0
57820000,57823000,100.0
57820100,3194,3.0
57820100,20061,12.0
57820100,3024,60.0
57820200,3189,3.0
57820200,8120,12.0
57820200,3024,60.0
57820300,3996,3.0
57820300,8120,6.0
57820300,20061,6.0
57820300,3024,60.0
57822000,3996,3.0
57822000,8120,6.0
57822000,20061,6.0
57822000,3024,60.0
57822000,67100000,30.0
57822000,19335,5.0
57823000,3189,3.0
57823000,8120,12.0
57823000,3024,60.0
57823000,67100000,30.0
57823000,19335,5.0
57824000,3194,3.0
57824000,20061,12.0
57824000,3024,60.0
57824000,67100000,30.0
57824000,19335,5.0
58100360,18363,50.0
58100360,31105010,50.0
58100360,99997802,30.0
58100360,99991410,40.0
58100360,2047,0.5
58101830,27111407,250.0
58101830,99991410,110.0
58101830,19003,220.0
58101830,82101000,10.0
58101830,2047,1.5
58101835,58102010,100.0
58101930,18364,568.0
58101930,82101000,57.0
58101930,16017,283.5
58101930,11252,539.0
58101930,1009,113.0
58101930,9193,89.604
58101930,11529,270.0
58101930,11282,80.0
58101930,9037,201.0
58101930,2047,3.0
58101930,21500100,307.5
58101930,2009,7.5
58101930,2020,0.808
58101930,2031,0.442
58101935,18364,568.0
58101935,82101000,57.0
58101935,16017,283.5
58101935,11252,539.0
58101935,1009,113.0
58101935,9193,89.604
58101935,11529,270.0
58101935,11282,80.0
58101935,9037,201.0
58101935,2047,3.0
58101935,24102070,337.5
58101935,2009,7.5
58101935,2020,0.808
58101935,2031,0.442
58101940,18364,568.0
58101940,82101000,57.0
58101940,16017,567.0
58101940,11252,539.0
58101940,1009,113.0
58101940,9193,89.604
58101940,11529,270.0
58101940,11282,80.0
58101940,9037,201.0
58101940,2047,3.0
58101945,18364,568.0
58101945,82101000,57.0
58101945,16017,283.5
58101945,11252,539.0
58101945,1009,113.0
58101945,9193,89.604
58101945,11529,270.0
58101945,11282,80.0
58101945,9037,201.0
58101945,2047,3.0
58101945,1056,360.0
58101945,21500100,307.5
58101945,2009,7.5
58101945,2020,0.808
58101945,2031,0.442
58101950,18364,568.0
58101950,82101000,57.0
58101950,16017,283.5
58101950,11252,539.0
58101950,1009,113.0
58101950,9193,89.604
58101950,11529,270.0
58101950,11282,80.0
58101950,9037,201.0
58101950,2047,3.0
58101950,1056,360.0
58101950,24102070,337.5
58101950,2009,7.5
58101950,2020,0.808
58101950,2031,0.442
58101955,18364,568.0
58101955,82101000,57.0
58101955,16017,567.0
58101955,11252,539.0
58101955,1009,113.0
58101955,9193,89.604
58101955,11529,270.0
58101955,11282,80.0
58101955,9037,201.0
58101955,2047,3.0
58101955,1056,360.0
58102000,58102010,50.0
58102000,58102220,50.0
58102010,18363,36.0
58102010,82101000,4.0
58102010,14411,10.0
58102010,99992100,50.0
58102010,99991410,5.0
58102010,2047,0.8
58102020,18363,36.0
58102020,82101000,4.0
58102020,14411,5.0
58102020,99992100,25.0
58102020,16403,30.0
58102020,99991410,5.0
58102020,2047,0.8
58102030,18363,36.0
58102030,82101000,4.0
58102030,14411,10.0
58102030,10081,50.0
58102030,99991410,5.0
58102030,2047,0.8
58102040,18363,36.0
58102040,82101000,4.0
58102040,14411,5.0
58102040,10081,25.0
58102040,16403,30.0
58102040,99991410,5.0
58102040,2047,0.8
58102050,18363,36.0
58102050,82101000,4.0
58102050,14411,10.0
58102050,99992405,50.0
58102050,99991410,5.0
58102050,2047,0.8
58102060,18363,36.0
58102060,82101000,4.0
58102060,14411,5.0
58102060,99992405,25.0
58102060,16403,30.0
58102060,99991410,5.0
58102060,2047,0.8
58102070,18363,36.0
58102070,82101000,4.0
58102070,16403,60.0
58102070,99991410,5.0
58102070,2047,0.8
58102110,18364,40.0
58102110,14411,10.0
58102110,99992100,50.0
58102110,99991410,5.0
58102110,2047,0.3
58102120,18364,40.0
58102120,14411,5.0
58102120,99992100,25.0
58102120,16403,30.0
58102120,99991410,5.0
58102120,2047,0.3
58102130,18364,40.0
58102130,14411,10.0
58102130,10081,50.0
58102130,99991410,5.0
58102130,2047,0.3
58102140,18364,40.0
58102140,14411,5.0
58102140,10081,25.0
58102140,16403,30.0
58102140,99991410,5.0
58102140,2047,0.3
58102150,18364,40.0
58102150,14411,10.0
58102150,99992405,50.0
58102150,99991410,5.0
58102150,2047,0.3
58102160,18364,40.0
58102160,14411,5.0
58102160,99992405,25.0
58102160,16403,30.0
58102160,99991410,5.0
58102160,2047,0.3
58102170,18364,40.0
58102170,16403,60.0
58102170,99991410,5.0
58102170,2047,0.3
58102210,18363,36.0
58102210,26100140,60.0
58102210,82101000,4.0
58102210,2047,0.5
58102220,18363,36.0
58102220,99992100,50.0
58102220,14411,10.0
58102220,82101000,4.0
58102220,2047,0.8
58102230,18363,36.0
58102230,99992100,25.0
58102230,14411,5.0
58102230,16403,30.0
58102230,82101000,4.0
58102230,2047,0.8
58102240,18363,36.0
58102240,16403,60.0
58102240,82101000,4.0
58102240,2047,0.8
58102250,18363,60.0
58102250,99991410,40.0
58102300,58102330,100.0
58102310,18364,60.0
58102310,14411,10.0
58102310,99992100,30.0
58102310,99991410,5.0
58102320,18364,40.0
58102320,14411,5.0
58102320,99992100,20.0
58102320,20045,30.0
58102320,99991410,5.0
58102320,2047,0.3
58102330,18364,40.0
58102330,14411,5.0
58102330,99992100,20.0
58102330,16403,30.0
58102330,99991410,5.0
58102330,2047,0.3
58102340,18364,40.0
58102340,14411,5.0
58102340,99992100,20.0
58102340,20045,15.0
58102340,16403,15.0
58102340,99991410,5.0
58102340,2047,0.3
58102410,18364,60.0
58102410,14411,10.0
58102410,10081,30.0
58102410,99991410,5.0
58102420,18364,40.0
58102420,14411,5.0
58102420,10081,20.0
58102420,20045,30.0
58102420,99991410,5.0
58102420,2047,0.3
58102430,18364,40.0
58102430,14411,5.0
58102430,10081,20.0
58102430,16403,30.0
58102430,99991410,5.0
58102430,2047,0.3
58102440,18364,40.0
58102440,14411,5.0
58102440,10081,20.0
58102440,20045,15.0
58102440,16403,15.0
58102440,99991410,5.0
58102440,2047,0.3
58102510,18364,60.0
58102510,14411,10.0
58102510,99992405,30.0
58102510,99991410,5.0
58102520,18364,40.0
58102520,14411,5.0
58102520,99992405,20.0
58102520,20045,30.0
58102520,99991410,5.0
58102520,2047,0.3
58102530,18364,40.0
58102530,14411,5.0
58102530,99992405,20.0
58102530,16403,30.0
58102530,99991410,5.0
58102530,2047,0.3
58102540,18364,40.0
58102540,14411,5.0
58102540,99992405,20.0
58102540,20045,15.0
58102540,16403,15.0
58102540,99991410,5.0
58102540,2047,0.3
58102605,18364,40.0
58102605,16403,30.0
58102605,16015,30.0
58102605,2047,0.3
58102610,18364,40.0
58102610,16403,30.0
58102610,16015,30.0
58102610,99991410,5.0
58102610,2047,0.3
58102620,18364,40.0
58102620,16403,15.0
58102620,16015,15.0
58102620,20045,30.0
58102620,99991410,5.0
58102620,2047,0.3
58102630,18364,60.0
58102630,14411,10.0
58102630,99992100,30.0
58102640,18364,40.0
58102640,14411,5.0
58102640,99992100,20.0
58102640,20045,30.0
58102640,2047,0.3
58102650,18364,40.0
58102650,14411,5.0
58102650,99992100,20.0
58102650,16403,30.0
58102650,2047,0.3
58102660,18364,40.0
58102660,14411,5.0
58102660,99992100,20.0
58102660,20045,15.0
58102660,16403,15.0
58102660,2047,0.3
58102680,18364,60.0
58102680,99991410,40.0
58102700,58102780,100.0
58102710,14411,10.0
58102710,99992100,30.0
58102710,99991410,5.0
58102710,2047,0.2
58102720,14411,5.0
58102720,99992100,20.0
58102720,20045,30.0
58102720,99991410,5.0
58102720,2047,0.3
58102730,14411,5.0
58102730,99992100,20.0
58102730,16403,30.0
58102730,99991410,5.0
58102730,2047,0.3
58102740,14411,5.0
58102740,99992100,20.0
58102740,20045,15.0
58102740,16403,15.0
58102740,99991410,5.0
58102740,2047,0.3
58102750,14411,10.0
58102750,99992405,30.0
58102750,99991410,5.0
58102750,2047,0.2
58102760,14411,5.0
58102760,99992405,20.0
58102760,20045,30.0
58102760,99991410,5.0
58102760,2047,0.3
58102770,14411,5.0
58102770,99992405,20.0
58102770,16403,30.0
58102770,99991410,5.0
58102770,2047,0.3
58102780,14411,5.0
58102780,99992405,20.0
58102780,20045,15.0
58102780,16403,15.0
58102780,99991410,5.0
58102780,2047,0.3
58102790,16403,30.0
58102790,16015,30.0
58102790,99991410,5.0
58102790,2047,0.3
58102800,58102830,100.0
58102810,18363,36.0
58102810,14411,5.0
58102810,99992100,25.0
58102810,16403,30.0
58102810,99991410,20.0
58102810,27063,30.0
58102810,82101000,4.0
58102810,2047,0.8
58102820,18363,36.0
58102820,14411,5.0
58102820,10081,25.0
58102820,16403,30.0
58102820,99991410,20.0
58102820,27063,30.0
58102820,82101000,4.0
58102820,2047,0.8
58102830,18363,36.0
58102830,14411,5.0
58102830,99992405,25.0
58102830,16403,30.0
58102830,99991410,20.0
58102830,27063,30.0
58102830,82101000,4.0
58102830,2047,0.8
58102840,18363,36.0
58102840,16403,60.0
58102840,99991410,20.0
58102840,27063,30.0
58102840,82101000,4.0
58102840,2047,0.8
58103100,36412,100.0
58103120,36412,100.0
58103125,36412,100.0
58103130,36412,100.0
58103250,36411,100.0
58103310,36412,100.0
58104105,58104130,50.0
58104105,58104120,50.0
58104120,19056,50.0
58104120,14650100,100.0
58104130,19056,50.0
58104130,14650100,100.0
58104130,99992100,60.0
58104130,2047,0.1
58104135,19056,50.0
58104135,14650100,100.0
58104135,99992100,60.0
58104135,2047,0.6
58104135,16403,70.0
58104150,19056,50.0
58104150,14650100,100.0
58104150,99992405,60.0
58104150,2047,0.1
58104165,19056,50.0
58104165,14650100,100.0
58104165,99992405,60.0
58104165,2047,0.6
58104165,16403,70.0
58104170,19056,50.0
58104170,14650100,100.0
58104170,16403,70.0
58104170,2047,0.1
58104255,52208760,30.0
58104255,99991410,20.0
58104255,82101000,2.0
58104260,52208760,40.0
58104260,99991410,10.0
58104260,16403,60.0
58104260,82101000,5.0
58104260,2047,0.3
58104290,52208760,40.0
58104290,99992100,60.0
58104290,82101000,5.0
58104290,2047,0.3
58104290,99991410,10.0
58104295,52208760,40.0
58104295,99991410,10.0
58104295,16403,30.0
58104295,99992100,30.0
58104295,2047,0.3
58104295,82101000,5.0
58104500,58102310,100.0
58104500,82101000,10.0
58104520,58102610,100.0
58104520,82101000,10.0
58104530,58102510,100.0
58104530,82101000,10.0
58104700,58104710,100.0
58104710,18364,70.0
58104710,14411,5.0
58104710,99991410,50.0
58104730,18364,70.0
58104730,99992100,30.0
58104730,14411,5.0
58104730,99991410,20.0
58104730,82101000,3.0
58104730,2047,0.3
58104740,18364,70.0
58104740,99992405,30.0
58104740,14411,5.0
58104740,99991410,20.0
58104740,82101000,3.0
58104740,2047,0.3
58104750,18364,70.0
58104750,14411,5.0
58104750,99991410,20.0
58104750,99997520,10.0
58104750,99997525,10.0
58104750,99997510,10.0
58104750,82101000,3.0
58104750,2047,0.1
58104760,18364,70.0
58104760,99992100,15.0
58104760,14411,5.0
58104760,99991410,20.0
58104760,99997520,5.0
58104760,99997525,5.0
58104760,99997510,5.0
58104760,82101000,3.0
58104760,2047,0.3
58104770,18364,70.0
58104770,99992405,15.0
58104770,14411,5.0
58104770,99991410,20.0
58104770,99997520,5.0
58104770,99997525,5.0
58104770,99997510,5.0
58104770,82101000,3.0
58104770,2047,0.3
58104780,18364,70.0
58104780,32130110,110.0
58104790,18364,70.0
58104790,32130110,110.0
58104790,99992230,10.0
58104800,52215000,45.0
58104800,99991410,20.0
58104800,82101000,2.0
58104800,2047,0.3
58104825,52215000,45.0
58104825,99992100,15.0
58104825,99991410,5.0
58104825,82101000,2.0
58104825,2047,0.3
58104835,52215000,45.0
58104835,99992405,15.0
58104835,99991410,5.0
58104835,82101000,2.0
58104835,2047,0.3
58104900,18364,45.0
58104900,32130010,25.0
58104900,99992230,5.0
58104900,82101000,2.0
58104990,58105050,50.0
58104990,58105000,50.0
58105000,18364,30.0
58105000,24102070,30.0
58105000,99997520,10.0
58105000,99997525,10.0
58105000,99997510,10.0
58105000,82101000,5.0
58105000,2047,0.3
58105050,18364,30.0
58105050,21101160,30.0
58105050,99997520,10.0
58105050,99997525,10.0
58105050,99997510,10.0
58105050,82101000,5.0
58105050,2047,0.3
58105060,18364,30.0
58105060,26319123,30.0
58105060,99997520,10.0
58105060,99997525,10.0
58105060,99997510,10.0
58105060,82101000,5.0
58105060,2047,0.3
58105075,18364,30.0
58105075,99997520,20.0
58105075,99997525,20.0
58105075,99997510,20.0
58105075,82101000,5.0
58105075,2047,0.3
58105100,36409,100.0
58105105,36408,100.0
58105110,36410,100.0
58105120,36408,50.0
58105120,36410,50.0
58106200,21505,100.0
58106205,21224,100.0
58106210,21299,100.0
58106220,21299,100.0
58106225,21299,100.0
58106230,21300,100.0
58106233,21511,100.0
58106234,21600,50.0
58106234,21601,50.0
58106235,21600,100.0
58106236,21601,100.0
58106250,21299,691.0
58106250,1029,41.0
58106260,21300,1060.0
58106260,1029,52.0
58106300,21224,1025.0
58106300,11334,71.0
58106300,11283,71.0
58106305,21224,1428.0
58106305,11334,50.0
58106305,11283,50.0
58106320,21299,691.0
58106320,11334,56.0
58106320,11283,56.0
58106325,21299,954.0
58106325,11334,56.0
58106325,11283,56.0
58106330,21300,1060.0
58106330,11334,66.0
58106330,11283,66.0
58106345,21299,691.0
58106345,11283,67.0
58106345,11334,67.0
58106345,99997515,67.0
58106345,9193,67.0
58106347,21299,954.0
58106347,11283,66.0
