"FB_ID","Description","Weight"
24133210,"1 leg, NS as to size",155.0
24133210,"1 oz, cooked",28.35
24133210,"1 leg quarter (yield after cooking, bone removed)",155.0
24133210,"Quantity not specified",155.0
24133220,"1 cup, cooked, diced",135.0
24133220,"1 small leg",110.0
24133220,"1 medium leg",130.0
24133220,"1 large leg",170.0
24133220,"1 leg, NS as to size",130.0
24133220,"1 oz, cooked",28.35
24133220,"1 leg quarter (yield after cooking, bone and skin removed)",130.0
24133220,"Quantity not specified",130.0
24134100,"1 cup, cooked, diced",135.0
24134100,"1 small leg",120.0
24134100,"1 medium leg",140.0
24134100,"1 large leg",185.0
24134100,"1 leg, NS as to size",140.0
24134100,"1 oz, cooked",28.35
24134100,"1 leg quarter (yield after cooking, bone removed)",140.0
24134100,"Quantity not specified",140.0
24134101,"1 cup, cooked, diced",135.0
24134101,"1 small leg",105.0
24134101,"1 medium leg",120.0
24134101,"1 large leg",155.0
24134101,"1 leg, NS as to size",120.0
24134101,"1 oz, cooked",28.35
24134101,"1 leg quarter (yield after cooking, bone removed)",120.0
24134101,"Quantity not specified",120.0
24134150,"1 cup, cooked, diced",165.0
24134150,"1 small leg",165.0
24134150,"1 medium leg",195.0
24134150,"1 large leg",250.0
24134150,"1 leg, NS as to size",195.0
24134150,"1 oz, cooked",28.35
24134150,"1 leg quarter (yield after cooking, bone removed)",195.0
24134150,"Quantity not specified",195.0
24134151,"1 cup, cooked, diced",165.0
24134151,"1 small leg",155.0
24134151,"1 medium leg",185.0
24134151,"1 large leg",240.0
24134151,"1 leg, NS as to size",185.0
24134151,"1 oz, cooked",28.35
24134151,"1 leg quarter (yield after cooking, bone removed)",185.0
24134151,"Quantity not specified",185.0
24134300,"1 cup, cooked, diced",135.0
24134300,"1 small leg",120.0
24134300,"1 medium leg",140.0
24134300,"1 large leg",185.0
24134300,"1 leg, NS as to size",140.0
24134300,"1 oz, cooked",28.35
24134300,"1 leg quarter (yield after cooking, bone removed)",140.0
24134300,"Quantity not specified",140.0
24134301,"1 cup, cooked, diced",135.0
24134301,"1 small leg",105.0
24134301,"1 medium leg",120.0
24134301,"1 large leg",155.0
24134301,"1 leg, NS as to size",120.0
24134301,"1 oz, cooked",28.35
24134301,"1 leg quarter (yield after cooking, bone removed)",120.0
24134301,"Quantity not specified",120.0
24137300,"1 cup, cooked, diced",135.0
24137300,"1 small leg",165.0
24137300,"1 medium leg",195.0
24137300,"1 large leg",250.0
24137300,"1 oz, cooked",28.35
24137300,"1 leg quarter (yield after cooking, bone removed)",195.0
24137300,"Quantity not specified",195.0
24137301,"1 cup, cooked, diced",135.0
24137301,"1 small leg",105.0
24137301,"1 medium leg",120.0
24137301,"1 large leg",155.0
24137301,"1 oz, cooked",28.35
24137301,"1 leg quarter (yield after cooking, bone removed)",120.0
24137301,"Quantity not specified",120.0
24137310,"1 cup, cooked, diced",135.0
24137310,"1 small leg",165.0
24137310,"1 medium leg",195.0
24137310,"1 large leg",250.0
24137310,"1 leg, NS as to size",195.0
24137310,"1 oz, cooked",28.35
24137310,"1 leg quarter (yield after cooking, bone removed)",195.0
24137310,"Quantity not specified",195.0
24137311,"1 cup, cooked, diced",135.0
24137311,"1 small leg",105.0
24137311,"1 medium leg",120.0
24137311,"1 large leg",155.0
24137311,"1 leg, NS as to size",120.0
24137311,"1 oz, cooked",28.35
24137311,"1 leg quarter (yield after cooking, bone removed)",120.0
24137311,"Quantity not specified",120.0
24140210,"1 cup, cooked, diced",135.0
24140210,"1 drumstick",60.0
24140210,"1 oz, cooked",28.35
24140210,"Quantity not specified",60.0
24140220,"1 cup, cooked, diced",135.0
24140220,"1 drumstick",50.0
24140220,"1 oz, cooked",28.35
24140220,"Quantity not specified",50.0
24142300,"1 cup, cooked, diced",135.0
24142300,"1 small drumstick",45.0
24142300,"1 medium drumstick",60.0
24142300,"1 large drumstick",80.0
24142300,"1 oz, cooked",28.35
24142300,"Quantity not specified",60.0
24142301,"1 cup, cooked, diced",135.0
24142301,"1 small drumstick",40.0
24142301,"1 medium drumstick",50.0
24142301,"1 large drumstick",65.0
24142301,"1 oz, cooked",28.35
24142301,"Quantity not specified",50.0
24142310,"1 cup, cooked, diced",135.0
24142310,"1 small drumstick",45.0
24142310,"1 medium drumstick",60.0
24142310,"1 large drumstick",80.0
24142310,"1 oz, cooked",28.35
24142310,"Quantity not specified",60.0
24142311,"1 cup, cooked, diced",135.0
24142311,"1 small drumstick",40.0
24142311,"1 medium drumstick",50.0
24142311,"1 large drumstick",65.0
24142311,"1 oz, cooked",28.35
24142311,"Quantity not specified",50.0
24142320,"1 cup, cooked, diced",135.0
24142320,"1 drumstick",60.0
24142320,"1 oz, cooked",28.35
24142320,"Quantity not specified",60.0
24142321,"1 cup, cooked, diced",135.0
24142321,"1 drumstick",50.0
24142321,"1 oz, cooked",28.35
24142321,"Quantity not specified",50.0
24142400,"1 cup, cooked, diced",135.0
24142400,"1 drumstick",60.0
24142400,"1 oz, cooked",28.35
24142400,"Quantity not specified",60.0
24142401,"1 cup, cooked, diced",135.0
24142401,"1 drumstick",50.0
24142401,"1 oz, cooked",28.35
24142401,"Quantity not specified",50.0
24142500,"1 cup, cooked, diced",135.0
24142500,"1 small drumstick",45.0
24142500,"1 medium drumstick",60.0
24142500,"1 large drumstick",80.0
24142500,"1 drumstick, NS as to size",60.0
24142500,"1 oz, cooked",28.35
24142500,"Quantity not specified",60.0
24142501,"1 cup, cooked, diced",135.0
24142501,"1 small drumstick",40.0
24142501,"1 medium drumstick",50.0
24142501,"1 large drumstick",65.0
24142501,"1 drumstick, NS as to size",50.0
24142501,"1 oz, cooked",28.35
24142501,"Quantity not specified",50.0
24142510,"1 cup, cooked, diced",165.0
24142510,"1 small drumstick",65.0
24142510,"1 medium drumstick",85.0
24142510,"1 large drumstick",110.0
24142510,"1 drumstick, NS as to size",85.0
24142510,"1 oz, cooked",28.35
24142510,"Quantity not specified",85.0
24142511,"1 cup, cooked, diced",165.0
24142511,"1 small drumstick",55.0
24142511,"1 medium drumstick",75.0
24142511,"1 large drumstick",100.0
24142511,"1 drumstick, NS as to size",75.0
24142511,"1 oz, cooked",28.35
24142511,"Quantity not specified",75.0
24143210,"1 cup, cooked, diced",135.0
24143210,"1 small drumstick",50.0
24143210,"1 medium drumstick",65.0
24143210,"1 large drumstick",90.0
24143210,"1 drumstick, NS as to size",65.0
24143210,"1 oz, cooked",28.35
24143210,"Quantity not specified",65.0
24143220,"1 cup, cooked, diced",135.0
24143220,"1 small drumstick",45.0
24143220,"1 medium drumstick",55.0
24143220,"1 large drumstick",70.0
24143220,"1 drumstick, NS as to size",55.0
24143220,"1 oz, cooked",28.35
24143220,"Quantity not specified",55.0
24144300,"1 cup, cooked, diced",135.0
24144300,"1 small drumstick",45.0
24144300,"1 medium drumstick",60.0
24144300,"1 large drumstick",80.0
24144300,"1 drumstick, NS as to size",60.0
24144300,"1 oz, cooked",28.35
24144300,"Quantity not specified",60.0
24144301,"1 cup, cooked, diced",135.0
24144301,"1 small drumstick",40.0
24144301,"1 medium drumstick",50.0
24144301,"1 large drumstick",65.0
24144301,"1 drumstick, NS as to size",50.0
24144301,"1 oz, cooked",28.35
24144301,"Quantity not specified",50.0
24147300,"1 cup, cooked, diced",135.0
24147300,"1 small drumstick",65.0
24147300,"1 medium drumstick",85.0
24147300,"1 large drumstick",110.0
24147300,"1 oz, cooked",28.35
24147300,"Quantity not specified",85.0
24147301,"1 cup, cooked, diced",135.0
24147301,"1 small drumstick",40.0
24147301,"1 medium drumstick",50.0
24147301,"1 large drumstick",65.0
24147301,"1 oz, cooked",28.35
24147301,"Quantity not specified",50.0
24147302,"1 cup, cooked, diced",135.0
24147302,"1 small drumstick",45.0
24147302,"1 medium drumstick",60.0
24147302,"1 large drumstick",80.0
24147302,"1 oz, cooked",28.35
24147302,"Quantity not specified",60.0
24147310,"1 cup, cooked, diced",135.0
24147310,"1 small drumstick",65.0
24147310,"1 medium drumstick",85.0
24147310,"1 large drumstick",110.0
24147310,"1 oz, cooked",28.35
24147310,"Quantity not specified",85.0
24147311,"1 cup, cooked, diced",135.0
24147311,"1 small drumstick",40.0
24147311,"1 medium drumstick",50.0
24147311,"1 large drumstick",65.0
24147311,"1 oz, cooked",28.35
24147311,"Quantity not specified",50.0
24147320,"1 cup, cooked, diced",135.0
24147320,"1 drumstick",85.0
24147320,"1 oz, cooked",28.35
24147320,"Quantity not specified",85.0
24147321,"1 cup, cooked, diced",135.0
24147321,"1 drumstick",50.0
24147321,"1 oz, cooked",28.35
24147321,"Quantity not specified",50.0
24147400,"1 cup, cooked, diced",135.0
24147400,"1 small drumstick",65.0
24147400,"1 medium drumstick",85.0
24147400,"1 large drumstick",110.0
24147400,"1 drumstick, NS as to size",85.0
24147400,"1 oz, cooked",28.35
24147400,"Quantity not specified",85.0
24147401,"1 cup, cooked, diced",135.0
24147401,"1 small drumstick",40.0
24147401,"1 medium drumstick",50.0
24147401,"1 large drumstick",65.0
24147401,"1 drumstick, NS as to size",50.0
24147401,"1 oz, cooked",28.35
24147401,"Quantity not specified",50.0
24150210,"1 cup, cooked, diced",135.0
24150210,"1 thigh",80.0
24150210,"1 oz, cooked",28.35
24150210,"Quantity not specified",80.0
24150220,"1 cup, cooked, diced",135.0
24150220,"1 thigh",70.0
24150220,"1 oz, cooked",28.35
24150220,"Quantity not specified",70.0
24152230,"1 cup, cooked, diced",135.0
24152230,"1 small thigh",75.0
24152230,"1 medium thigh",80.0
24152230,"1 large thigh",105.0
24152230,"1 oz, cooked",28.35
24152230,"Quantity not specified",80.0
24152231,"1 cup, cooked, diced",135.0
24152231,"1 small thigh",65.0
24152231,"1 medium thigh",70.0
24152231,"1 large thigh",90.0
24152231,"1 oz, cooked",28.35
24152231,"Quantity not specified",70.0
24152240,"1 cup, cooked, diced",135.0
24152240,"1 small thigh",75.0
24152240,"1 medium thigh",80.0
24152240,"1 large thigh",105.0
24152240,"1 oz, cooked",28.35
24152240,"Quantity not specified",80.0
24152241,"1 cup, cooked, diced",135.0
24152241,"1 small thigh",65.0
24152241,"1 medium thigh",70.0
24152241,"1 large thigh",90.0
24152241,"1 oz, cooked",28.35
24152241,"Quantity not specified",70.0
24152250,"1 cup, cooked, diced",135.0
24152250,"1 thigh",80.0
24152250,"1 oz, cooked",28.35
24152250,"Quantity not specified",80.0
24152251,"1 cup, cooked, diced",135.0
24152251,"1 thigh",70.0
24152251,"1 oz, cooked",28.35
24152251,"Quantity not specified",70.0
24152300,"1 cup, cooked, diced",135.0
24152300,"1 thigh",80.0
24152300,"1 oz, cooked",28.35
24152300,"Quantity not specified",80.0
24152301,"1 cup, cooked, diced",135.0
24152301,"1 thigh",70.0
24152301,"1 oz, cooked",28.35
24152301,"Quantity not specified",70.0
24153210,"1 cup, cooked, diced",135.0
24153210,"1 small thigh",80.0
24153210,"1 medium thigh",90.0
24153210,"1 large thigh",110.0
24153210,"1 thigh, NS as to size",90.0
24153210,"1 oz, cooked",28.35
24153210,"Quantity not specified",90.0
24153220,"1 cup, cooked, diced",135.0
24153220,"1 small thigh",70.0
24153220,"1 medium thigh",80.0
24153220,"1 large thigh",100.0
24153220,"1 thigh, NS as to size",80.0
24153220,"1 oz, cooked",28.35
24153220,"Quantity not specified",80.0
24154010,"1 cup, cooked, diced",135.0
24154010,"1 small thigh",75.0
24154010,"1 medium thigh",80.0
24154010,"1 large thigh",105.0
24154010,"1 thigh, NS as to size",80.0
24154010,"1 oz, cooked",28.35
24154010,"Quantity not specified",80.0
24154011,"1 cup, cooked, diced",135.0
24154011,"1 small thigh",65.0
24154011,"1 medium thigh",70.0
24154011,"1 large thigh",90.0
24154011,"1 thigh, NS as to size",70.0
24154011,"1 oz, cooked",28.35
24154011,"Quantity not specified",70.0
24154020,"1 cup, cooked, diced",165.0
24154020,"1 small thigh",100.0
24154020,"1 medium thigh",110.0
24154020,"1 large thigh",140.0
24154020,"1 thigh, NS as to size",110.0
24154020,"1 oz, cooked",28.35
24154020,"Quantity not specified",110.0
24154021,"1 cup, cooked, diced",165.0
24154021,"1 small thigh",90.0
24154021,"1 medium thigh",100.0
24154021,"1 large thigh",130.0
24154021,"1 thigh, NS as to size",100.0
24154021,"1 oz, cooked",28.35
24154021,"Quantity not specified",100.0
24154300,"1 cup, cooked, diced",135.0
24154300,"1 small thigh",75.0
24154300,"1 medium thigh",80.0
24154300,"1 large thigh",105.0
24154300,"1 thigh, NS as to size",80.0
24154300,"1 oz, cooked",28.35
24154300,"Quantity not specified",80.0
24154301,"1 cup, cooked, diced",135.0
24154301,"1 small thigh",65.0
